CHEMONTID:0001791	Gliotoxins	Polycyclic compounds containing the gliotoxin skeleton, which is structurally characterized by a epipolythiodioxopiperazine moiety fused to the pyrrolidine ring of an indol-7-ol derivative.	CHEMONTID:0001790
CHEMONTID:0001792	Fumonisins	Diesters of propane-1,2,3-tricarboxylic acid (TCA) and similar long-chain aminopolyol backbones (for FB1: 2S-amino-12S,16R-dimethyl-3S,5R,10R,14S,15R-pentahydroxyeicosane). Structurally, fumonisins resemble the sphingoid bases sphinganine (SA) and sphingosine (SO) to which TCA groups have been added at the C-14 and C-15 positions.	CHEMONTID:0000265
CHEMONTID:0001793	Ellipticine alkaloids	Compounds containing a pyrido[4,3-b]carbazole moiety.	CHEMONTID:0000279
CHEMONTID:0001794	Ajmaline-sarpagine alkaloids	Organic compounds containing either of the ajmalan, sarpagan skeleton, or derivative thereof. The Sarpagine (Akuammidine) group, based on the sarpagan nucleus, arises from bond formation between C-16 and C-5 of the corynantheine precursor.  Ajmaline alkaloids are based on a 17,19-secoyohimban skeleton (oxayohimban) which is invariably present as an ether.	CHEMONTID:0000279
CHEMONTID:0001795	Sparteine, lupanine, and related alkaloids	Alkaloids with a structure based on either sparteine, lupanine, or derivatives thereof. These are tetracyclic compounds made of two fused quinolizidine ring systems.	CHEMONTID:0002719
CHEMONTID:0001796	Oxocins	Compounds containing an oxocin ring, which is a eight-member unsaturated aromatic ring containing one oxygen atom and seven carbon atoms.	CHEMONTID:0000002
CHEMONTID:0001797	Imidazopyrimidines	Organic polycyclic compounds containing an imidazole ring fused to a pyrimidine ring. Imidazole is 5-membered ring consisting of three carbon atoms, and two nitrogen centers at the 1- and 3-positions. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.	CHEMONTID:0000002
CHEMONTID:0001798	Pyrrolotriazines	Compounds containing a pyrrolotriazine moiety, which consists of a pyrrole ring fused to a triazine ring. Pyrrole is 5-membered ring consisting of four carbon atoms and one nitrogen atom. Triazine is a 6-membered ring consisting of three carbon atoms and three nitrogen centers.	CHEMONTID:0000002
CHEMONTID:0001799	Pyrrolopyrimidines	Compounds containing a pyrrolopyrimidine moiety, which consists of a pyrrole ring fused to a pyrimidine. Pyrrole is 5-membered ring consisting of four carbon atoms and one nitrogen atom. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.	CHEMONTID:0000002
CHEMONTID:0001800	Saxitoxins, gonyautoxins, and derivatives	Compounds with a structure based on a 2,6-diamino-4-methyl-pyrrolo[1,2-c]purin-10-ol skeleton.	CHEMONTID:0000261
CHEMONTID:0001801	Kainoids	Non-proteigenous amino acids with a structure characterized by the presence of a pyrrolidine ring bearing two dicarboxylic acid groups.	CHEMONTID:0000347
CHEMONTID:0001802	Okadaic acids and derivatives	Marine heterocyclic polyethers containing the okadaic acid skeleton.	CHEMONTID:0000261
CHEMONTID:0001803	Pectenotoxins and derivatives	A group of poly-ether-lactone toxins.	CHEMONTID:0000147
CHEMONTID:0001804	Organic pyrophosphates	Organic compounds containing the pyrophosphate oxoanion, with the structure OP([O-])(=O)OP(O)([O-])=O.	CHEMONTID:0000463
CHEMONTID:0001805	Quinuclidones	Compounds containing a quinuclidine moiety which bears a ketone group.	CHEMONTID:0000252
CHEMONTID:0001806	Organic arsenates	Organic compounds containing the arsenate oxoanion, with the formula AsO43-.	CHEMONTID:0000463
CHEMONTID:0001807	Spironolactones and derivatives	Steroid lactones with a structure based on the spironolactone skeleton.	CHEMONTID:0001125
CHEMONTID:0001808	Ciguatera toxins	Lipid-soluble polyether compounds consisting of 13 to 14 rings fused by ether linkages into a most rigid ladder-like structure.	CHEMONTID:0000261
CHEMONTID:0001809	Quinacridones	Compounds containing a quinacridone skeleton, which consists of a quinoline fused to an acridone.	CHEMONTID:0001728
CHEMONTID:0001810	Pyridoacridones	Pyridoacridines with a structure that contains an acridine moiety bearing a ketone. Acridine is a linear tricyclic heterocycle which consists of two benzene rings joined by a pyridine ring.	CHEMONTID:0001763
CHEMONTID:0001811	Acridones	Acridines containing a ketone group attached to the C9 carbon atom of the acridine moiety.	CHEMONTID:0000274
CHEMONTID:0001812	Glycosyl-amino acids	Compounds consisting of saccharide linked through a glycosyl linkage (O-, N-, or S-) to an amino acid.	CHEMONTID:0000347
CHEMONTID:0001813	Peptidomimetics	Compounds containing non-peptidic structural elements that is capable of mimicking or antagonizing the biological action(s) of a natural parent peptide.	CHEMONTID:0000264
CHEMONTID:0001814	Phenylphosphines and derivatives	Compounds containing a phenylphosphine, which consists of phosphine substituent bound to a phenyl group.	CHEMONTID:0002279
CHEMONTID:0001815	Glycopeptidomimetics	Compounds in which a carbohydrate component is linked to a peptidomimetic component.	CHEMONTID:0001813
CHEMONTID:0001816	Furofurans	Organic compounds containing a two furan rings fused to each other. Furan is a five-membered aromatic ring with four carbon atoms and one oxygen atom.	CHEMONTID:0000002
CHEMONTID:0001817	Sterigmatocystins	A group of closely related fungal metabolites chemically characterized by a xanthone moiety fused to a dihydrodifurano or a tetrahydrodifurano moiety. The chemical difference among the various sterigmagocystins are the presence or absence of unsaturation at positions 2 and 3 of the difurano ring system, the substitution pattern on positions 6, 7, and 10 of the xanthone system and/or the substituent on position 3 of the difurano system. They are produced by Aspergilus spp. and Bipolaris spp.	CHEMONTID:0000261
CHEMONTID:0001818	Furopyrans	Organic polycyclic compounds containing a furan ring fused to a pyran ring. Furan is a five-membered aromatic ring with four carbon atoms and one oxygen atom. Pyran a six-membered heterocyclic, non-aromatic ring, made up of five carbon atoms and one oxygen atom and containing two double bonds.	CHEMONTID:0000002
CHEMONTID:0001819	Isoindoles and derivatives	Polycyclic compounds containing an isoindole moiety, which is structurally characterized by a cyclohexadiene fused to a pyrrole ring.	CHEMONTID:0000002
CHEMONTID:0001820	Isoindolones	Aromatic polycyclic compounds that an isoindole bearing a ketone.	CHEMONTID:0002496
CHEMONTID:0001821	Cytochalasans	Fungal metabolites structurally characterized by the presence of an isoindolone nucleus fused to a macrocyclic ring, which can either a lactone, as in cytochalasin B, a carbonate, as in cytochalasin E, or a carbocycle, as in cytochalasin D,  H, and K.	CHEMONTID:0000279
CHEMONTID:0001822	Oxadiazoles	Organic compounds containing an oxadiazole ring, which is a five-member aromatic heterocycle with two nitrogen atoms, an oxygen atom, and a carbon atom.	CHEMONTID:0000436
CHEMONTID:0001823	Hopanoids	Terpenoids containing hopane skeleton(A'-Neogammacerane), a pentacyclic structure with four cyclohexane rings and one cyclopentane ring (and often, a side chain emerging from C30).	CHEMONTID:0000259
CHEMONTID:0001824	Hopane triterpenoids	Triterpenoids with a structure based on the hopane skeleton.	CHEMONTID:0001823
CHEMONTID:0001825	Polyterpenoids	Terpenoids consisting of more than eight isoprene units.	CHEMONTID:0000259
CHEMONTID:0001826	Bacteriohopanoids	Bacterial terpenoids structurally characterized by a C30 skeleton, which is usually conjugated to a C5 (usually hydroxylated) unit linked by a carbon-carbon bond.	CHEMONTID:0001823
CHEMONTID:0001827	Isoflavanones	Polycyclic compounds containing an isoflavan skeleton which bears a ketone at position C4.	CHEMONTID:0001612
CHEMONTID:0001828	Isoflavanols	Polycyclic compounds containing a hydroxylated isoflavan skeleton.	CHEMONTID:0001612
CHEMONTID:0001829	M-terphenyls	Terphenyls with a structure containing the 1,3-diphenylbenzene skeleton.	CHEMONTID:0002042
CHEMONTID:0001830	Inorganic sulfuryl iodides	Inorganic compounds containing the sulfuryl fluoride functional group, with the general structure IS(R)(=O)=O (R=hetero atom).	CHEMONTID:0001333
CHEMONTID:0001831	Carbonyl compounds	Organic compounds containing a carbonyl group, with the general structure RC(=O)R', where R=organyl, R'=H, N, O, organyl group or halide group.	CHEMONTID:0000323
CHEMONTID:0001832	Thiocarbonyl s-imides	Organic compounds containing a functional group with the general formula R1(R2)C=S-NR3 (R1,R3=alkyl, aryl; R2=H, alkyl, aryl).	CHEMONTID:0001198
CHEMONTID:0001833	Thienopyrroles	Heterocyclic compounds containing a thiophene ring fused to a pyrrole ring. Thiophene is 5-membered ring consisting of four carbon atoms and one sulfur atom. Pyrrole is 5-membered ring consisting of four carbon atoms and one nitrogen atom.	CHEMONTID:0000002
CHEMONTID:0001834	Pyrrolothiazoles	Compounds containing a pyrrolothiazole moiety, which consists of a pyrrole ring fused to a thiazole ring. Pyrrole is 5-membered ring consisting of four carbon atoms and one nitrogen atom. Thiazole is a 6-membered ring that contains both sulfur and nitrogen.	CHEMONTID:0000002
CHEMONTID:0001835	Pyrrolizidine oximes	Compounds containing a pyrrolizidine moiety which bears an oxime group at ring position 1. Pyrrolizidine is a bicyclic ring system made up of two fused pyrrolidine ring sharing a nitrogen atom.	CHEMONTID:0000220
CHEMONTID:0001836	O-terphenyls	Terphenyls with a structure containing the 1,2-diphenylbenzene skeleton.	CHEMONTID:0002042
CHEMONTID:0001837	Organic peroxynitrates	Organic compounds containing the peroxynitrate oxoanion, with the formula [NO4]−.	CHEMONTID:0000463
CHEMONTID:0001838	Organic peroxynitrites	Organic compounds containing the peroxonitrite oxoanion, with the formula  ONOO-.	CHEMONTID:0000463
CHEMONTID:0001839	Organic aluminates	Organic compounds containing an aluminate oxoanion, with the formula [AlO2]-.	CHEMONTID:0000463
CHEMONTID:0001840	Organic stannates	Organic compounds containing a stannate oxoanion, with the formula [SnO3]2-.	CHEMONTID:0000463
CHEMONTID:0001841	Organic orthovanadates	Organic compounds containing the orthovanadate oxoanion, with the formula [VO4]3-.	CHEMONTID:0000463
CHEMONTID:0001842	Tetrazolidines	Organic compounds containing a tetrazolidine ring, which is a five-member saturated aliphatic heterocycle made up of four nitrogen atoms and a one carbon atom.	CHEMONTID:0002491
CHEMONTID:0001843	Phenyltetrazolines and derivatives	Compounds containing a phenyltetrazoline skeleton, which consists of a tetrazoline bound to a phenyl group.	CHEMONTID:0001080
CHEMONTID:0001844	Flavonolignans	Non-conventional lignans that derived from flavonoids. They are characterized by a p-dioxin ring substituted at one carbon atom by a C3C6 (phenylpropan) group and fused to the B-ring of the 2-phenylchromene moiety.	CHEMONTID:0001392
CHEMONTID:0001845	Bromodiphenyl ethers	Compounds that contain two benzene groups linked to each other via an ether bond, and where at least one ring is substituted with a bromo group.	CHEMONTID:0004155
CHEMONTID:0001846	Acetanilides	Organic compounds containing an acetamide group conjugated to a phenyl group.	CHEMONTID:0000285
CHEMONTID:0001847	1-(1Z-alkenyl)-glycero-3-phosphocholines	Glycerophosphocholines that carry exactly one 1Z-alkenyl chain attached at the O1 position of a glycerol moiety through an ether linkage.	CHEMONTID:0003823
CHEMONTID:0001848	Carbonucleotoids	Organic peptide derivatives with monosaccharide units linked through Phosphate diester bonds.	CHEMONTID:0000011
CHEMONTID:0001849	Carbopeptoids	Oligosaccharides having carbohydrate subunits linked to one another by amide bonds.	CHEMONTID:0000011
CHEMONTID:0001850	Thiophenols	Compounds containing a thiophenol ring, which a phenol derivative obtained by replacing the oxygen atom from the hydroxyl group (attached to the benzene) by a sulfur atom.	CHEMONTID:0002448
CHEMONTID:0001851	Pyrenes	Compounds containing a pyrene moiety, which consists four fused benzene rings, resulting in a flat aromatic system.	CHEMONTID:0002448
CHEMONTID:0001852	1,3-aminoalcohols	Organic compounds containing an alkyl chain with an amine group bound to the C1 atom and an alcohol group bound to the C3 atom.	CHEMONTID:0002460
CHEMONTID:0001853	Trioxanes	Compounds containing a six-member aliphatic saturated heterocycle made up of three oxygen atoms and three carbon atoms.	CHEMONTID:0000002
CHEMONTID:0001854	Trioxolanes	Compounds containing a five-member aliphatic saturated heterocycle made up of three oxygen atoms and two carbon atoms.	CHEMONTID:0000002
CHEMONTID:0001855	Phenoxazines	Polycyclic aromatic compounds containing a phenoxazine moiety, which is a linear tricyclic system that consists of a two benzene rings joined by a 1,4-oxazine ring.	CHEMONTID:0001396
CHEMONTID:0001856	Pyridazinoindazoles	Compounds containing a pyridazinoindazole moiety, which consists of a pyridazine ring fused to an indazole.	CHEMONTID:0000080
CHEMONTID:0001857	Naphthyridines	Compounds containing a naphthyridine moiety, a naphthalene in which a carbon atom has been replaced by a nitrogen in each of the two rings. The naphthyridine skeleton can also be described as an assembly two fused pyridine rings, which do not share their nitrogen atom.	CHEMONTID:0004788
CHEMONTID:0001858	Naphthyridine carboxylic acids and derivatives	Compounds containing a naphthyridine moiety, where one of the ring atoms bears a carboxylic acid group.	CHEMONTID:0001857
CHEMONTID:0001859	Pyridopyrimidines	Compounds containing a pyridopyrimidine, which consists of a pyridine fused to a pyrimidine. Pyridine is 6-membered ring consisting of five carbon atoms and a nitrogen atom. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.	CHEMONTID:0000002
CHEMONTID:0001860	Pyridopyrimidine carboxylic acids and derivatives	Pyridopyrimidines with a structure that contains pyrimidine moiety bearing a carboxylic acid group, and a pyridine ring fused to the pyrimidine.	CHEMONTID:0001859
CHEMONTID:0001861	Pyridinesulfonamides	Heterocyclic compounds containing a pyridine ring substituted by one or more sulfonamide groups.	CHEMONTID:0000089
CHEMONTID:0001862	Trithianes	Organic compounds containing a six-member aliphatic saturated heterocycle made up of three sulfur atoms and three carbon atoms.	CHEMONTID:0000002
CHEMONTID:0001863	Dithianes	Compounds containing a dithiane moiety, which is composed of a cyclohexane core structure wherein two methylene units are replaced by sulfur centres.	CHEMONTID:0000002
CHEMONTID:0001864	Oxirane carboxylic acids and derivatives	Compounds containing an oxirane ring bearing a carboxylic acid group (or a derivative thereof).	CHEMONTID:0000159
CHEMONTID:0001865	Pyrrolocarbazoles	Compounds containing a pyrrolocarbazole moiety, which is a tetracyclic heterocycle which consists of a pyrrole ring fused to a carbazole.	CHEMONTID:0000210
CHEMONTID:0001866	Indolocarbazoles	Polycyclic aromatic compounds containing an indole fused to a carbazole.	CHEMONTID:0001865
CHEMONTID:0001867	Benzotriazole ribonucleosides and ribonucleotides	Nucleosides with a structure that consists of an  imidazole moiety of benzotriazole is N-linked to a ribose (or deoxyribose). Nucleotides have a phosphate group linked to the C5 carbon of the ribose (or deoxyribose) moiety.	CHEMONTID:0000289
CHEMONTID:0001868	Indazole ribonucleosides and ribonucleotides	Compounds in which the C-1 of a ribose (or deoxyribose)  is linked to the N1-position of the indazole ring. Nucleotides have a phosphate group linked to the C5 carbon of the ribose (or deoxyribose) moiety.	CHEMONTID:0000289
CHEMONTID:0001869	Indole ribonucleosides and ribonucleotides	Compounds in which the C-1 of a ribosyl (or deoxyribosyl) moiety is linked to the N1-position of an indole. Nucleotides have a phosphate group linked to the C5 carbon of the ribose (or deoxyribose) moiety.	CHEMONTID:0000289
CHEMONTID:0001870	Naphthohydroquinones	Compounds containing a naphthohydroquinone moiety, which consists of a benzene ring fused to a bezene-1,4-diol (hydroquinone).	CHEMONTID:0000023
CHEMONTID:0001871	Naphthalenecarboxylic acids and derivatives	Compounds containing a naphthalene moiety, which bears a carboxylic acid group or a derivative at one or more positions. Naphthalene is a bicyclic compound that is made up of two fused benzene ring.	CHEMONTID:0000023
CHEMONTID:0001872	P-quinodimethanes	Compounds containing a benzene ring conjugated to two methylidene groups at carbon atoms 1 and 4, respectively..	CHEMONTID:0001579
CHEMONTID:0001873	Phthalides	Compounds containing a 3-hydrocarbylidene-2-benzofuran-1(3H)-one moiety,.	CHEMONTID:0003409
CHEMONTID:0001874	Sulfonphthalides	Compounds containing a sulfonphthalide moiety, which consists of a benzene ring fused to an oxathiole-1,1-dione.	CHEMONTID:0001875
CHEMONTID:0001875	Benzoxathioles	Organic compounds containing a benzene fused to an oxathiole ring (a five-membered ring with four carbon atoms, one oxygen atom, and one sulfur atom).	CHEMONTID:0000002
CHEMONTID:0001876	Azetidinecarboxylic acids or derivatives	Organic compounds containing a carboxylic acid group (or a derivative thereof) attached to an azetidine ring.	CHEMONTID:0000102
CHEMONTID:0001877	Aziridinecarboxylic acids or derivatives	Organic compounds containing a carboxylic acid group(or a derivative thereof) attached to an aziridine ring.	CHEMONTID:0000103
CHEMONTID:0001878	Beta amino acids and derivatives	Amino acids having a (-NH2) group attached to the beta carbon atom.	CHEMONTID:0000347
CHEMONTID:0001879	Delta amino acids and derivatives	Compounds containing a carboxylic acid group and an amino group at the C5 carbon atom.	CHEMONTID:0000347
CHEMONTID:0001880	Gamma amino acids and derivatives	Amino acids having a (-NH2) group attached to the gamma carbon atom.	CHEMONTID:0000347
CHEMONTID:0001881	Thiazetidines	Heterocyclic compounds containing a saturated four-member ring with two carbon atoms, one sulfur atom, and one nitrogen.	CHEMONTID:0000002
CHEMONTID:0001882	Beta sultams	Organic compounds containing a sulfonamide group in which the N-S bond is part of a four member ring.	CHEMONTID:0000509
CHEMONTID:0001883	Gamma sultams	Organic compounds containing a gamma-sultam moiety, a five-member cyclic sulfonamide, containing the NS bond, and three carbon atoms.	CHEMONTID:0000228
CHEMONTID:0001884	Thiazinanes	Heterocyclic compounds containing a saturated six-member ring with four carbon atoms, one sulfur atom, and one nitrogen.	CHEMONTID:0000002
CHEMONTID:0001885	Delta sultams	Cyclic organic compounds containing a 1,2-thiazinane-1,1-dione moiety.	CHEMONTID:0001884
CHEMONTID:0001886	Oxathietanes	Compounds containing an oxathietane moiety, which consists of a saturated aliphatic four-member ring with one oxygen atom, a sulfur atom, and two carbon atoms. Isomers  of oxaphospholane include 1,2-oxathietane, and 1,3-oxathietane.	CHEMONTID:0000002
CHEMONTID:0001887	Beta sultones	Organic compounds containing a four-member cyclic ester of hydroxy sulfonic acid, analogous to lactones. Here, the O-S bond is part of the ring.	CHEMONTID:0001886
CHEMONTID:0001888	Gamma sultones	Organic compounds containing a gamma-sultone, a Intramolecular cyclic ester of hydroxy sulfonic acid, with a SO ring bond, and three ring carbon atoms.	CHEMONTID:0000106
CHEMONTID:0001889	Oxathianes	Compounds containing an oxathiane moiety, which consists of a saturated aliphatic six-member ring with one oxygen atom, a sulfur atom, and four carbon atoms. Isomers  of oxaphospholane include 1,2-oxathiane, 1,3-oxathiane,and 1,4-oxathiane.	CHEMONTID:0000002
CHEMONTID:0001890	Isocoumarins and derivatives	Polycyclic compounds containing an isochromane which bears a ketone at the carbon C1.	CHEMONTID:0000261
CHEMONTID:0001891	Sulfinylbenzimidazoles	Polycyclic aromatic compounds containing a sulfinyl group attached at the position 2 of a benzimidazole moiety.	CHEMONTID:0000294
CHEMONTID:0001892	Biphenylcarbonitriles	Organic compounds containing an acetonitrile with one hydrogen replaced by a biphenyl group.	CHEMONTID:0000041
CHEMONTID:0001893	Halopyrimidines	Aromatic compounds containing a halogen atom linked to a pyrimidine ring. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.	CHEMONTID:0000075
CHEMONTID:0001894	Thianes	Heterocyclic compounds containing a saturated six-member ring with five carbon atoms and one sulfur atom.	CHEMONTID:0000002
CHEMONTID:0001895	Thiopyrans	Compounds containing a six-member aliphatic heterocycle made up of one sulfur atom and five carbon atoms.	CHEMONTID:0000002
CHEMONTID:0001896	Thienoquinolines	Heterocyclic compounds containing a thiophene ring fused to a quinoline. Quinoline or benzo[b]pyridine is a bicyclic compound that consists of benzene fused to a pyridine.	CHEMONTID:0000056
CHEMONTID:0001897	1,2-aminoalcohols	Organic compounds containing an alkyl chain with an amine group bound to the C1 atom and an alcohol group bound to the C2 atom.	CHEMONTID:0002460
CHEMONTID:0001898	Organic triazenes	Organic compounds containing the triazene group (-N-N=N), which consists of an amine directly bonding to an azo group.	CHEMONTID:0000278
CHEMONTID:0001899	Cylindrospermopsins	Compounds containing a cylindrospermopsin moiety, which contains a triazaacenaphthylene moiety linked to a pyrimidinedione.	CHEMONTID:0001859
CHEMONTID:0001900	Macrolide lactams	Cyclic polyketides containing  both a cyclic amide and a cyclic ester group.	CHEMONTID:0000261
CHEMONTID:0001901	Beta-sulfonopeptides	Peptide analogues containing two 2-sulfonylethan-1-amine groups linked together through a bond between the terminal nitrogen atom of one group and the sulfur atom (of the sulfonyl ) from the other group.	CHEMONTID:0001813
CHEMONTID:0001902	Alpha,beta-sulfonopeptides	Peptide analogues containing a sulfonylmethanamine group and a 2-sulfonylethan-1-amine group linked together through a bond between the terminal nitrogen atom of one group and the sulfur atom (of the sulfonyl ) from the other group.	CHEMONTID:0001813
CHEMONTID:0001903	Pyrrolidine carboxylic acids and derivatives	Compounds containing a pyrrolidine ring which bears a carboxylic acid or a derivative thereof. Pyrrolidine is a five-membered saturated aliphatic heterocycle with one nitrogen atom and four carbon atoms.	CHEMONTID:0000218
CHEMONTID:0001904	Pyrimidine ribonucleoside bisphosphates	Pyrimidine ribobucleotides with one phosphate group attached to each of two different hydroxyl groups of the ribose moiety.	CHEMONTID:0002147
CHEMONTID:0001905	Sulfinylamines	Compounds containing the sulfinylamine functional group, with the general structure RN=S=O.	CHEMONTID:0003130
CHEMONTID:0001906	Phenanthroindolizidines	Aromatic polycyclic compounds containing the phenanthroindolizidine skeleton, which is structurally characterized by an indolizidine and a phenanthrene, where the indolizidine is fused to the second benzene ring of a phenanthrene.	CHEMONTID:0000025
CHEMONTID:0001907	Phenanthroquinolizidines	Aromatic polycyclic compounds containing the phenanthroindolizidine skeleton, which is structurally characterized by an indolizidine and a phenanthrene, where the quinolizidine is fused to the second benzene ring of a phenanthrene.	CHEMONTID:0000025
CHEMONTID:0001908	Benzoquinolines	Organic compounds containing a benzene fused to a quinoline ring system.	CHEMONTID:0001253
CHEMONTID:0001909	Protoberberine alkaloids and derivatives	Alkaloids with a structure based on a protoberberine moiety, which consists of a 5,6-dihydrodibenzene moiety fused to a quinolizinium and forming 5,6-Dihydrodibenzo(a,g)quinolizinium skeleton.	CHEMONTID:0000279
CHEMONTID:0001910	Benzoxepines	Organic compounds containing a benzene ring fused to an oxepine ring (an unsaturated seven-membered heterocycle with one oxygen atom replacing a carbon atom).	CHEMONTID:0000002
CHEMONTID:0001911	Anthracenecarboxylic acids and derivatives	Organic compounds containing a carboxylic acid group (or a derivative thereof) attached to an anthracene ring system.	CHEMONTID:0000018
CHEMONTID:0001912	Pyridoisoindoles	Compounds containing a pyridoisoindole, which consists of a pyridine fused to an isoindole.	CHEMONTID:0001819
CHEMONTID:0001913	Alpha carbolines	Organic compounds containing a pyrido[2,3-b]indole core (which is a pyridine fused to an indole).	CHEMONTID:0001213
CHEMONTID:0001914	Beta carbolines	Compounds containing a 9H-pyrido[3,4-b]indole moiety.	CHEMONTID:0001213
CHEMONTID:0001915	Delta carbolines	Aromatic compounds containing a delta carboline moiety, which consists of a pyridine fused to and indole to form pyrido[3,2-b]indole.	CHEMONTID:0001213
CHEMONTID:0001916	Gamma carbolines	Polycyclic aromatic compounds containing a gamma-carbazole(5H-pyrido[4,3-b]indole) moiety, with a structure characterized by the presence of pyridine fused to the pyrrole ring of an indole.	CHEMONTID:0001213
CHEMONTID:0001917	Aminobenzamides	Organic compounds containing a benzamide moiety with an amine group attached to the benzene ring.	CHEMONTID:0000281
CHEMONTID:0001918	Furopyrroles	Organic polycyclic compounds containing a furan ring fused to a pyrrole ring. Furan is a five-membered aromatic ring with four carbon atoms and one oxygen atom. Pyrrole is 5-membered ring consisting of four carbon atoms and one nitrogen atom.	CHEMONTID:0000002
CHEMONTID:0001919	Thiazinanethiones	Heterocyclic compounds containing a thioketone group conjugated to a saturated six-member ring with four carbon atoms, one sulfur atom, and one nitrogen.	CHEMONTID:0001884
CHEMONTID:0001920	Triazinones	Compounds containing a triazine ring which bears a ketone group a carbon atom.	CHEMONTID:0000098
CHEMONTID:0001921	Pyrimidinethiones	Compounds containing a pyrimidine ring that bears a thioketone. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.	CHEMONTID:0000075
CHEMONTID:0001922	Triazinethiones	Compounds containing a triazine ring which bears a thioketone group.	CHEMONTID:0000098
CHEMONTID:0001923	Thiazolidinethiones	Heterocyclic compounds containing a thiazolidinethione ring which bears one thioketone group.	CHEMONTID:0000226
CHEMONTID:0001924	Aminopyridazines	Organic compounds containing an amino group attached to a pyridazine ring.	CHEMONTID:0000074
CHEMONTID:0001925	Aminobenzenesulfonamides	Organic compounds containing a benzenesulfonamide moiety with an amine group attached to the benzene ring.	CHEMONTID:0000031
CHEMONTID:0001926	Metallotetrapyrroles	Polycyclic compounds containing a tetrapyrrole skeleton combined with a metal atom.	CHEMONTID:0001455
CHEMONTID:0001927	Nitropyrimidines	Compounds containing a pyrimidine ring which bears a nitro group. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.	CHEMONTID:0000075
CHEMONTID:0001928	Thienothiazines	Heterocyclic compounds containing a thiophene ring fused to a thiazine. Thiophene is 5-membered ring consisting of four carbon atoms and one sulfur atom. Thiazine is a 6-membered ring consisting of four carbon, one nitrogen and one sulfur atoms.	CHEMONTID:0000002
CHEMONTID:0001929	Thienothiazoles	Heterocyclic compounds containing a thiophene ring fused to a thiazole. Thiophene is 5-membered ring consisting of four carbon atoms and one sulfur atom. Thiazole is a 6-membered ring that contains both sulfur and nitrogen.	CHEMONTID:0000002
CHEMONTID:0001930	Benzoxadiazoles	Organic compounds containing a benzene fused to an oxadiazole ring (a five-membered ring with two carbon atoms, one nitrogen atom, and one oxygen atom).	CHEMONTID:0000002
CHEMONTID:0001931	Oxatriazoles	Compounds containing an oxatriazole moiety, which consists of an unsaturated aliphatic five-member ring with one oxygen atom, three nitrogen, one carbon atom, and two double bonds. Isomers  of oxatriazole include 1,2,3,4-oxatriazole, and 1,2,3,5-oxatriazole.	CHEMONTID:0000436
CHEMONTID:0001932	Oxatriazolidines	Organic compounds containing an oxatriazolidine ring, which is a five-member saturated aliphatic heterocycle with three nitrogen atoms, an oxygen atom, and a carbon atom.	CHEMONTID:0002491
CHEMONTID:0001933	Oxadiazolidines	Organic compounds containing an oxadiazole ring, which is a five-member saturated aliphatic heterocycle with two nitrogen atoms, an oxygen atom, and two carbon atoms.	CHEMONTID:0002491
CHEMONTID:0001934	Tetrahydropyridines	Derivatives of  pyridine in which two double bonds in the pyridine moiety are reduced by adding four hydrogen atoms.	CHEMONTID:0002224
CHEMONTID:0001935	N-phenylureas	Compounds containing a N-phenylurea moiety, which is structurally characterized by a phenyl group linked to one nitrogen atom of a urea group.	CHEMONTID:0002279
CHEMONTID:0001936	Aminothiophenes	Organic compounds containing an amino group attached to a thiophene ring.	CHEMONTID:0000097
CHEMONTID:0001937	Polyprenyl quinols	Compounds containing a polyisoprene chain attached to a quinol(hydroquinone) at the second ring position.	CHEMONTID:0002801
CHEMONTID:0001938	Peptoids	Peptidomimetics made of N-substituted amino acids, in which the side chains are attached to the nitrogen atom of the peptide backbone, rather than to the alpha-carbons. Alpha-peptoids (commonly referred to as peptoids) are N-substituted glycines. But in general, this class also extends to oligo- or polymers of beta-, gamma-, delta peptoid analogues of amino acids.	CHEMONTID:0001813
CHEMONTID:0001939	Peptoid-peptide hybrids	Compounds containing a peptoid-peptide backbone, which consists alternating amino acid and n-substituted amino acids linked to each other by a peptide bond.	CHEMONTID:0001813
CHEMONTID:0001940	Urea peptoids	Peptidomimetics structurally characterized by the presence of n-alkyl urea motifs linked in a repetitive manner.	CHEMONTID:0001813
CHEMONTID:0001941	Azatides	Biomimetic oligomers consisting of alpha-amino acids linked in a repetitive manner.	CHEMONTID:0001813
CHEMONTID:0001942	Azapeptides	Peptide analogues in which one or more of the amino residues is replaced by a semicarbazide.	CHEMONTID:0001813
CHEMONTID:0001943	Polyisoxazolines	Peptidomimetics containing a polyisoxazoline backbone, which consists of isoxazoline rings linked together forming several 3-(4,5-dihydro-1,2-oxazol-5-ylmethyl)-4,5-dihydro-1,2-oxazole units.	CHEMONTID:0001813
